away_id,away_score,game_date,game_id,home_id,home_score,status,team_name,win_status
142,8.0,2019-06-21,565740,118,7.0,Final,Kansas City Royals,1.0
142,5.0,2019-06-22,565741,118,3.0,Final,Kansas City Royals,1.0
142,1.0,2019-06-23,565742,118,6.0,Final,Kansas City Royals,1.0
118,2.0,2019-06-24,565356,114,3.0,Final,Kansas City Royals,0.0
118,8.0,2019-06-25,565357,114,6.0,Final,Kansas City Royals,0.0
118,3.0,2019-06-26,565358,114,5.0,Final,Kansas City Royals,0.0
118,2.0,2019-06-28,566902,141,6.0,Final,Kansas City Royals,0.0
118,5.0,2019-06-29,566903,141,7.0,Final,Kansas City Royals,0.0
118,7.0,2019-06-30,566904,141,6.0,Final,Kansas City Royals,0.0
118,4.0,2019-07-01,566905,141,11.0,Final,Kansas City Royals,0.0
114,9.0,2019-07-02,565743,118,5.0,Final,Kansas City Royals,1.0
114,4.0,2019-07-03,565744,118,0.0,Final,Kansas City Royals,1.0
114,8.0,2019-07-04,565745,118,4.0,Final,Kansas City Royals,1.0
118,7.0,2019-07-05,565939,120,4.0,Final,Kansas City Royals,0.0
118,0.0,2019-07-06,565940,120,6.0,Final,Kansas City Royals,0.0
118,2.0,2019-07-07,565941,120,5.0,Final,Kansas City Royals,0.0
116,5.0,2019-07-12,565746,118,8.0,Final,Kansas City Royals,1.0
116,1.0,2019-07-13,565747,118,4.0,Final,Kansas City Royals,1.0
116,12.0,2019-07-14,565748,118,8.0,Final,Kansas City Royals,1.0
145,2.0,2019-07-15,565749,118,5.0,Final,Kansas City Royals,1.0
145,0.0,2019-07-16,565750,118,11.0,Final,Kansas City Royals,1.0
145,5.0,2019-07-17,565751,118,7.0,Final,Kansas City Royals,1.0
145,5.0,2019-07-18,565752,118,6.0,Final,Kansas City Royals,1.0
118,5.0,2019-07-19,565366,114,10.0,Final,Kansas City Royals,0.0
118,1.0,2019-07-20,565367,114,0.0,Final,Kansas City Royals,0.0
118,4.0,2019-07-21,565368,114,5.0,Final,Kansas City Royals,0.0
118,5.0,2019-07-23,567218,144,4.0,Final,Kansas City Royals,0.0
119,10.0,2019-05-24,566201,134,2.0,Final,Los Angeles Dodgers,0.0
119,7.0,2019-05-25,566202,134,2.0,Final,Los Angeles Dodgers,0.0
119,11.0,2019-05-26,566203,134,7.0,Final,Los Angeles Dodgers,0.0
121,5.0,2019-05-27,565824,119,9.0,Final,Los Angeles Dodgers,1.0
121,7.0,2019-05-28,565825,119,3.0,Final,Los Angeles Dodgers,1.0
121,8.0,2019-05-29,565826,119,9.0,Final,Los Angeles Dodgers,1.0
121,0.0,2019-05-30,565827,119,2.0,Final,Los Angeles Dodgers,1.0
143,3.0,2019-05-31,565828,119,6.0,Final,Los Angeles Dodgers,1.0
143,3.0,2019-06-01,565829,119,4.0,Final,Los Angeles Dodgers,1.0
143,0.0,2019-06-02,565830,119,8.0,Final,Los Angeles Dodgers,1.0
119,3.0,2019-06-03,564860,109,1.0,Final,Los Angeles Dodgers,0.0
119,9.0,2019-06-04,564861,109,0.0,Final,Los Angeles Dodgers,0.0
119,2.0,2019-06-05,564862,109,3.0,Final,Los Angeles Dodgers,0.0
119,1.0,2019-06-07,566499,137,2.0,Final,Los Angeles Dodgers,0.0
119,7.0,2019-06-08,566500,137,2.0,Final,Los Angeles Dodgers,0.0
119,1.0,2019-06-09,566501,137,0.0,Final,Los Angeles Dodgers,0.0
119,3.0,2019-06-10,564769,108,5.0,Final,Los Angeles Dodgers,0.0
119,3.0,2019-06-11,564770,108,5.0,Final,Los Angeles Dodgers,0.0
112,3.0,2019-06-13,565831,119,7.0,Final,Los Angeles Dodgers,1.0
112,3.0,2019-06-14,565832,119,5.0,Final,Los Angeles Dodgers,1.0
112,2.0,2019-06-15,565833,119,1.0,Final,Los Angeles Dodgers,1.0
112,2.0,2019-06-16,565834,119,3.0,Final,Los Angeles Dodgers,1.0
137,3.0,2019-06-17,565835,119,2.0,Final,Los Angeles Dodgers,1.0
137,0.0,2019-06-18,565836,119,9.0,Final,Los Angeles Dodgers,1.0
137,2.0,2019-06-19,565837,119,9.0,Final,Los Angeles Dodgers,1.0
137,8.0,2019-06-20,565838,119,9.0,Final,Los Angeles Dodgers,1.0
115,2.0,2019-06-21,565839,119,4.0,Final,Los Angeles Dodgers,1.0
115,4.0,2019-06-22,565840,119,5.0,Final,Los Angeles Dodgers,1.0
115,3.0,2019-06-23,565841,119,6.0,Final,Los Angeles Dodgers,1.0
119,5.0,2019-06-24,564869,109,8.0,Final,Los Angeles Dodgers,0.0
119,3.0,2019-06-25,564870,109,2.0,Final,Los Angeles Dodgers,0.0
119,2.0,2019-06-26,564871,109,8.0,Final,Los Angeles Dodgers,0.0
119,12.0,2019-06-27,565452,115,8.0,Final,Los Angeles Dodgers,0.0
119,9.0,2019-06-28,565453,115,13.0,Final,Los Angeles Dodgers,0.0
119,3.0,2019-06-29,565454,115,5.0,Final,Los Angeles Dodgers,0.0
119,10.0,2019-06-30,565455,115,5.0,Final,Los Angeles Dodgers,0.0
109,4.0,2019-07-02,565842,119,5.0,Final,Los Angeles Dodgers,1.0
109,4.0,2019-07-03,565843,119,5.0,Final,Los Angeles Dodgers,1.0
135,1.0,2019-07-04,565844,119,5.0,Final,Los Angeles Dodgers,1.0
135,3.0,2019-07-05,565845,119,2.0,Final,Los Angeles Dodgers,1.0
135,3.0,2019-07-06,565846,119,1.0,Final,Los Angeles Dodgers,1.0
135,5.0,2019-07-07,565847,119,3.0,Final,Los Angeles Dodgers,1.0
119,1.0,2019-07-12,565069,111,8.0,Final,Los Angeles Dodgers,0.0
119,11.0,2019-07-13,565070,111,2.0,Final,Los Angeles Dodgers,0.0
119,7.0,2019-07-14,565071,111,4.0,Final,Los Angeles Dodgers,0.0
119,16.0,2019-07-15,567106,143,2.0,Final,Los Angeles Dodgers,0.0
119,8.0,2019-07-16,567107,143,9.0,Final,Los Angeles Dodgers,0.0
119,7.0,2019-07-17,567108,143,2.0,Final,Los Angeles Dodgers,0.0
119,6.0,2019-07-18,567109,143,7.0,Final,Los Angeles Dodgers,0.0
146,1.0,2019-07-19,565848,119,2.0,Final,Los Angeles Dodgers,1.0
146,6.0,2019-07-20,565849,119,10.0,Final,Los Angeles Dodgers,1.0
146,0.0,2019-07-21,565850,119,9.0,Final,Los Angeles Dodgers,1.0
108,5.0,2019-07-23,565851,119,4.0,Final,Los Angeles Dodgers,1.0
120,4.0,2019-05-23,566011,121,6.0,Final,Washington Nationals,0.0
146,10.0,2019-05-24,565919,120,12.0,Final,Washington Nationals,1.0
146,0.0,2019-05-25,565920,120,5.0,Final,Washington Nationals,1.0
146,6.0,2019-05-26,565921,120,9.0,Final,Washington Nationals,1.0
146,3.0,2019-05-27,565922,120,2.0,Final,Washington Nationals,1.0
120,5.0,2019-05-28,567188,144,4.0,Final,Washington Nationals,0.0
120,14.0,2019-05-29,567189,144,4.0,Final,Washington Nationals,0.0
120,3.0,2019-05-31,565247,113,9.0,Final,Washington Nationals,0.0
120,5.0,2019-06-01,565248,113,2.0,Final,Washington Nationals,0.0
120,4.0,2019-06-02,565249,113,1.0,Final,Washington Nationals,0.0
145,5.0,2019-06-04,565923,120,9.0,Final,Washington Nationals,1.0
145,4.0,2019-06-05,565924,120,6.0,Final,Washington Nationals,1.0
120,4.0,2019-06-06,566309,135,5.0,Final,Washington Nationals,0.0
120,4.0,2019-06-07,566310,135,5.0,Final,Washington Nationals,0.0
120,4.0,2019-06-08,566311,135,1.0,Final,Washington Nationals,0.0
120,5.0,2019-06-09,566312,135,2.0,Final,Washington Nationals,0.0
120,12.0,2019-06-10,567295,145,1.0,Final,Washington Nationals,0.0
120,5.0,2019-06-11,567296,145,7.0,Final,Washington Nationals,0.0
109,5.0,2019-06-13,565925,120,0.0,Final,Washington Nationals,1.0
109,3.0,2019-06-14,565926,120,7.0,Final,Washington Nationals,1.0
109,10.0,2019-06-15,565927,120,3.0,Final,Washington Nationals,1.0
109,5.0,2019-06-16,565928,120,15.0,Final,Washington Nationals,1.0
143,,2019-06-17,565929,120,,Postponed,Washington Nationals,
143,,2019-06-18,565930,120,,Postponed,Washington Nationals,
143,2.0,2019-06-19,565929,120,6.0,Final,Washington Nationals,1.0
143,0.0,2019-06-19,565931,120,2.0,Final,Washington Nationals,1.0
143,4.0,2019-06-20,565932,120,7.0,Final,Washington Nationals,1.0
144,3.0,2019-06-21,565933,120,4.0,Final,Washington Nationals,1.0
144,13.0,2019-06-22,565934,120,9.0,Final,Washington Nationals,1.0
144,4.0,2019-06-23,565935,120,3.0,Final,Washington Nationals,1.0
120,6.0,2019-06-25,567397,146,1.0,Final,Washington Nationals,0.0
120,7.0,2019-06-26,567398,146,5.0,Final,Washington Nationals,0.0
120,8.0,2019-06-27,567399,146,5.0,Final,Washington Nationals,0.0
120,3.0,2019-06-28,565550,116,1.0,Final,Washington Nationals,0.0
120,5.0,2019-06-29,565551,116,7.0,Final,Washington Nationals,0.0
120,2.0,2019-06-30,565552,116,1.0,Final,Washington Nationals,0.0
146,2.0,2019-07-02,565936,120,3.0,Final,Washington Nationals,1.0
146,1.0,2019-07-03,565937,120,3.0,Final,Washington Nationals,1.0
146,2.0,2019-07-04,565938,120,5.0,Final,Washington Nationals,1.0
118,7.0,2019-07-05,565939,120,4.0,Final,Washington Nationals,1.0
118,0.0,2019-07-06,565940,120,6.0,Final,Washington Nationals,1.0
118,2.0,2019-07-07,565941,120,5.0,Final,Washington Nationals,1.0
120,4.0,2019-07-12,567103,143,0.0,Final,Washington Nationals,0.0
120,4.0,2019-07-13,567104,143,3.0,Final,Washington Nationals,0.0
120,3.0,2019-07-14,567105,143,4.0,Final,Washington Nationals,0.0
120,8.0,2019-07-16,564976,110,1.0,Final,Washington Nationals,0.0
120,2.0,2019-07-17,564977,110,9.0,Final,Washington Nationals,0.0
120,13.0,2019-07-18,567214,144,4.0,Final,Washington Nationals,0.0
120,3.0,2019-07-19,567215,144,4.0,Final,Washington Nationals,0.0
120,5.0,2019-07-20,567216,144,3.0,Final,Washington Nationals,0.0
120,1.0,2019-07-21,567217,144,7.0,Final,Washington Nationals,0.0
115,,2019-07-22,565942,120,,Postponed,Washington Nationals,
115,1.0,2019-07-23,565943,120,11.0,Final,Washington Nationals,1.0
120,4.0,2019-05-23,566011,121,6.0,Final,New York Mets,1.0
116,9.0,2019-05-24,566012,121,8.0,Final,New York Mets,1.0
116,4.0,2019-05-25,566013,121,5.0,Final,New York Mets,1.0
116,3.0,2019-05-26,566014,121,4.0,Final,New York Mets,1.0
121,5.0,2019-05-27,565824,119,9.0,Final,New York Mets,0.0
121,7.0,2019-05-28,565825,119,3.0,Final,New York Mets,0.0
121,8.0,2019-05-29,565826,119,9.0,Final,New York Mets,0.0
121,0.0,2019-05-30,565827,119,2.0,Final,New York Mets,0.0
121,5.0,2019-05-31,564857,109,4.0,Final,New York Mets,0.0
121,5.0,2019-06-01,564858,109,6.0,Final,New York Mets,0.0
121,1.0,2019-06-02,564859,109,7.0,Final,New York Mets,0.0
137,9.0,2019-06-04,566015,121,3.0,Final,New York Mets,1.0
137,0.0,2019-06-05,566016,121,7.0,Final,New York Mets,1.0
137,3.0,2019-06-06,566017,121,7.0,Final,New York Mets,1.0
115,5.0,2019-06-07,566018,121,1.0,Final,New York Mets,1.0
115,3.0,2019-06-08,566019,121,5.0,Final,New York Mets,1.0
115,1.0,2019-06-09,566020,121,6.0,Final,New York Mets,1.0
121,,2019-06-10,567491,147,,Postponed,New York Mets,
121,5.0,2019-06-11,567491,147,12.0,Final,New York Mets,0.0
121,10.0,2019-06-11,567492,147,4.0,Final,New York Mets,0.0
138,5.0,2019-06-13,566021,121,4.0,Final,New York Mets,1.0
138,5.0,2019-06-14,566021,121,4.0,Final,New York Mets,1.0
138,9.0,2019-06-14,566022,121,5.0,Final,New York Mets,1.0
138,7.0,2019-06-15,566023,121,8.0,Final,New York Mets,1.0
138,4.0,2019-06-16,566024,121,3.0,Final,New York Mets,1.0
121,3.0,2019-06-17,567205,144,12.0,Final,New York Mets,0.0
121,10.0,2019-06-18,567206,144,2.0,Final,New York Mets,0.0
121,2.0,2019-06-19,567207,144,7.0,Final,New York Mets,0.0
121,4.0,2019-06-20,565161,112,7.0,Final,New York Mets,0.0
121,5.0,2019-06-21,565162,112,4.0,Final,New York Mets,0.0
121,10.0,2019-06-22,565163,112,2.0,Final,New York Mets,0.0
121,3.0,2019-06-23,565164,112,5.0,Final,New York Mets,0.0
121,7.0,2019-06-24,567099,143,13.0,Final,New York Mets,0.0
121,5.0,2019-06-25,567100,143,7.0,Final,New York Mets,0.0
121,4.0,2019-06-26,567101,143,5.0,Final,New York Mets,0.0
121,3.0,2019-06-27,567102,143,6.0,Final,New York Mets,0.0
144,6.0,2019-06-28,566025,121,2.0,Final,New York Mets,1.0
144,5.0,2019-06-29,566026,121,4.0,Final,New York Mets,1.0
144,5.0,2019-06-30,566027,121,8.0,Final,New York Mets,1.0
147,2.0,2019-07-02,566028,121,4.0,Final,New York Mets,1.0
147,5.0,2019-07-03,566029,121,1.0,Final,New York Mets,1.0
143,7.0,2019-07-05,566030,121,2.0,Final,New York Mets,1.0
143,5.0,2019-07-06,566031,121,6.0,Final,New York Mets,1.0
143,8.0,2019-07-07,566032,121,3.0,Final,New York Mets,1.0
121,4.0,2019-07-12,567403,146,8.0,Final,New York Mets,0.0
121,4.0,2019-07-13,567404,146,2.0,Final,New York Mets,0.0
121,6.0,2019-07-14,567405,146,2.0,Final,New York Mets,0.0
121,3.0,2019-07-16,567005,142,2.0,Final,New York Mets,0.0
121,14.0,2019-07-17,567006,142,4.0,Final,New York Mets,0.0
121,2.0,2019-07-18,566517,137,3.0,Final,New York Mets,0.0
121,0.0,2019-07-19,566518,137,1.0,Final,New York Mets,0.0
121,11.0,2019-07-20,566519,137,4.0,Final,New York Mets,0.0
121,2.0,2019-07-21,566520,137,3.0,Final,New York Mets,0.0
135,2.0,2019-07-23,566033,121,5.0,Final,New York Mets,1.0
136,2.0,2019-05-24,566108,133,6.0,Final,Oakland Athletics,1.0
136,5.0,2019-05-25,566109,133,6.0,Final,Oakland Athletics,1.0
136,1.0,2019-05-26,566110,133,7.0,Final,Oakland Athletics,1.0
108,5.0,2019-05-27,566111,133,8.0,Final,Oakland Athletics,1.0
108,6.0,2019-05-28,566112,133,4.0,Final,Oakland Athletics,1.0
108,12.0,2019-05-29,566113,133,7.0,Final,Oakland Athletics,1.0
117,3.0,2019-05-31,566114,133,2.0,Final,Oakland Athletics,1.0
117,5.0,2019-06-01,566115,133,1.0,Final,Oakland Athletics,1.0
117,6.0,2019-06-02,566116,133,4.0,Final,Oakland Athletics,1.0
133,4.0,2019-06-04,564763,108,2.0,Final,Oakland Athletics,0.0
133,9.0,2019-06-05,564764,108,10.0,Final,Oakland Athletics,0.0
133,7.0,2019-06-06,564765,108,4.0,Final,Oakland Athletics,0.0
133,5.0,2019-06-07,566796,140,3.0,Final,Oakland Athletics,0.0
133,5.0,2019-06-08,566770,140,10.0,Final,Oakland Athletics,0.0
133,1.0,2019-06-08,566797,140,3.0,Final,Oakland Athletics,0.0
133,9.0,2019-06-09,566798,140,8.0,Final,Oakland Athletics,0.0
133,2.0,2019-06-10,566695,139,6.0,Final,Oakland Athletics,0.0
133,4.0,2019-06-11,566696,139,3.0,Final,Oakland Athletics,0.0
133,6.0,2019-06-12,566697,139,2.0,Final,Oakland Athletics,0.0
136,9.0,2019-06-14,566117,133,2.0,Final,Oakland Athletics,1.0
136,2.0,2019-06-15,566118,133,11.0,Final,Oakland Athletics,1.0
136,6.0,2019-06-16,566119,133,3.0,Final,Oakland Athletics,1.0
110,2.0,2019-06-17,566120,133,3.0,Final,Oakland Athletics,1.0
110,2.0,2019-06-18,566121,133,16.0,Final,Oakland Athletics,1.0
110,3.0,2019-06-19,566122,133,8.0,Final,Oakland Athletics,1.0
139,4.0,2019-06-20,566123,133,5.0,Final,Oakland Athletics,1.0
139,5.0,2019-06-21,566124,133,3.0,Final,Oakland Athletics,1.0
139,2.0,2019-06-22,566125,133,4.0,Final,Oakland Athletics,1.0
139,8.0,2019-06-23,566126,133,2.0,Final,Oakland Athletics,1.0
133,7.0,2019-06-25,566608,138,3.0,Final,Oakland Athletics,0.0
133,2.0,2019-06-26,566609,138,0.0,Final,Oakland Athletics,0.0
133,3.0,2019-06-27,564773,108,8.0,Final,Oakland Athletics,0.0
133,7.0,2019-06-28,564774,108,2.0,Final,Oakland Athletics,0.0
133,4.0,2019-06-29,564775,108,0.0,Final,Oakland Athletics,0.0
133,12.0,2019-06-30,564776,108,3.0,Final,Oakland Athletics,0.0
142,6.0,2019-07-02,566127,133,8.0,Final,Oakland Athletics,1.0
142,4.0,2019-07-03,566128,133,3.0,Final,Oakland Athletics,1.0
142,2.0,2019-07-04,566129,133,7.0,Final,Oakland Athletics,1.0
133,5.0,2019-07-05,566417,136,2.0,Final,Oakland Athletics,0.0
133,3.0,2019-07-06,566418,136,6.0,Final,Oakland Athletics,0.0
133,7.0,2019-07-07,566419,136,4.0,Final,Oakland Athletics,0.0
145,1.0,2019-07-12,566130,133,5.0,Final,Oakland Athletics,1.0
145,2.0,2019-07-13,566131,133,13.0,Final,Oakland Athletics,1.0
145,2.0,2019-07-14,566132,133,3.0,Final,Oakland Athletics,1.0
136,2.0,2019-07-16,566133,133,9.0,Final,Oakland Athletics,1.0
136,2.0,2019-07-17,566134,133,10.0,Final,Oakland Athletics,1.0
133,3.0,2019-07-18,567007,142,6.0,Final,Oakland Athletics,0.0
133,5.0,2019-07-19,567008,142,3.0,Final,Oakland Athletics,0.0
133,5.0,2019-07-20,567009,142,4.0,Final,Oakland Athletics,0.0
133,6.0,2019-07-21,567010,142,7.0,Final,Oakland Athletics,0.0
133,1.0,2019-07-22,565656,117,11.0,Final,Oakland Athletics,0.0
133,4.0,2019-07-23,565657,117,3.0,Final,Oakland Athletics,0.0
115,6.0,2019-05-23,566200,134,14.0,Final,Pittsburgh Pirates,1.0
119,10.0,2019-05-24,566201,134,2.0,Final,Pittsburgh Pirates,1.0
119,7.0,2019-05-25,566202,134,2.0,Final,Pittsburgh Pirates,1.0
119,11.0,2019-05-26,566203,134,7.0,Final,Pittsburgh Pirates,1.0
134,8.0,2019-05-27,565244,113,5.0,Final,Pittsburgh Pirates,0.0
134,1.0,2019-05-27,565221,113,8.0,Final,Pittsburgh Pirates,0.0
134,6.0,2019-05-28,565245,113,11.0,Final,Pittsburgh Pirates,0.0
134,7.0,2019-05-29,565246,113,2.0,Final,Pittsburgh Pirates,0.0
158,11.0,2019-05-30,566204,134,5.0,Final,Pittsburgh Pirates,1.0
158,4.0,2019-05-31,566205,134,9.0,Final,Pittsburgh Pirates,1.0
158,12.0,2019-06-01,566206,134,10.0,Final,Pittsburgh Pirates,1.0
158,4.0,2019-06-02,566207,134,2.0,Final,Pittsburgh Pirates,1.0
144,12.0,2019-06-04,566208,134,5.0,Final,Pittsburgh Pirates,1.0
144,4.0,2019-06-05,566209,134,7.0,Final,Pittsburgh Pirates,1.0
144,1.0,2019-06-06,566210,134,6.0,Final,Pittsburgh Pirates,1.0
134,4.0,2019-06-07,567584,158,10.0,Final,Pittsburgh Pirates,0.0
134,3.0,2019-06-08,567585,158,5.0,Final,Pittsburgh Pirates,0.0
134,2.0,2019-06-09,567586,158,5.0,Final,Pittsburgh Pirates,0.0
134,7.0,2019-06-10,567193,144,13.0,Final,Pittsburgh Pirates,0.0
134,,2019-06-11,567199,144,,Completed Early: Rain,Pittsburgh Pirates,
134,7.0,2019-06-12,567200,144,8.0,Final,Pittsburgh Pirates,0.0
134,5.0,2019-06-13,567201,144,6.0,Final,Pittsburgh Pirates,0.0
134,11.0,2019-06-14,567394,146,0.0,Final,Pittsburgh Pirates,0.0
134,3.0,2019-06-15,567395,146,4.0,Final,Pittsburgh Pirates,0.0
134,5.0,2019-06-16,567396,146,4.0,Final,Pittsburgh Pirates,0.0
116,5.0,2019-06-18,566211,134,4.0,Final,Pittsburgh Pirates,1.0
116,7.0,2019-06-19,566212,134,8.0,Final,Pittsburgh Pirates,1.0
135,1.0,2019-06-21,566213,134,2.0,Final,Pittsburgh Pirates,1.0
135,3.0,2019-06-22,566214,134,6.0,Final,Pittsburgh Pirates,1.0
135,10.0,2019-06-23,566215,134,11.0,Final,Pittsburgh Pirates,1.0
134,1.0,2019-06-25,565644,117,5.0,Final,Pittsburgh Pirates,0.0
134,14.0,2019-06-26,565645,117,2.0,Final,Pittsburgh Pirates,0.0
134,10.0,2019-06-27,565646,117,0.0,Final,Pittsburgh Pirates,0.0
134,3.0,2019-06-28,567594,158,2.0,Final,Pittsburgh Pirates,0.0
134,1.0,2019-06-29,567595,158,3.0,Final,Pittsburgh Pirates,0.0
134,1.0,2019-06-30,567596,158,2.0,Final,Pittsburgh Pirates,0.0
112,5.0,2019-07-01,566216,134,18.0,Final,Pittsburgh Pirates,1.0
112,1.0,2019-07-02,566217,134,5.0,Final,Pittsburgh Pirates,1.0
112,5.0,2019-07-03,566218,134,6.0,Final,Pittsburgh Pirates,1.0
112,11.0,2019-07-04,566219,134,3.0,Final,Pittsburgh Pirates,1.0
158,7.0,2019-07-05,566220,134,6.0,Final,Pittsburgh Pirates,1.0
158,2.0,2019-07-06,566221,134,12.0,Final,Pittsburgh Pirates,1.0
158,5.0,2019-07-07,566222,134,6.0,Final,Pittsburgh Pirates,1.0
134,3.0,2019-07-12,565169,112,4.0,Final,Pittsburgh Pirates,0.0
134,4.0,2019-07-13,565170,112,10.0,Final,Pittsburgh Pirates,0.0
134,3.0,2019-07-14,565171,112,8.0,Final,Pittsburgh Pirates,0.0
134,0.0,2019-07-15,566613,138,7.0,Final,Pittsburgh Pirates,0.0
134,3.0,2019-07-16,566614,138,1.0,Final,Pittsburgh Pirates,0.0
134,5.0,2019-07-17,566615,138,6.0,Final,Pittsburgh Pirates,0.0
143,6.0,2019-07-19,566223,134,1.0,Final,Pittsburgh Pirates,1.0
143,1.0,2019-07-20,566224,134,5.0,Final,Pittsburgh Pirates,1.0
143,2.0,2019-07-21,566225,134,1.0,Final,Pittsburgh Pirates,1.0
138,6.0,2019-07-22,566226,134,5.0,Final,Pittsburgh Pirates,1.0
138,4.0,2019-07-23,566227,134,3.0,Final,Pittsburgh Pirates,1.0
135,6.0,2019-05-24,566889,141,3.0,Final,San Diego Padres,0.0
135,19.0,2019-05-25,566890,141,4.0,Final,San Diego Padres,0.0
135,1.0,2019-05-26,566891,141,10.0,Final,San Diego Padres,0.0
135,2.0,2019-05-27,567484,147,5.0,Final,San Diego Padres,0.0
135,5.0,2019-05-28,567485,147,4.0,Final,San Diego Padres,0.0
135,0.0,2019-05-29,567486,147,7.0,Final,San Diego Padres,0.0
146,2.0,2019-05-31,566303,135,5.0,Final,San Diego Padres,1.0
146,9.0,2019-06-01,566304,135,3.0,Final,San Diego Padres,1.0
146,9.0,2019-06-02,566305,135,3.0,Final,San Diego Padres,1.0
143,2.0,2019-06-03,566306,135,8.0,Final,San Diego Padres,1.0
143,9.0,2019-06-04,566307,135,6.0,Final,San Diego Padres,1.0
143,7.0,2019-06-05,566308,135,5.0,Final,San Diego Padres,1.0
120,4.0,2019-06-06,566309,135,5.0,Final,San Diego Padres,1.0
120,4.0,2019-06-07,566310,135,5.0,Final,San Diego Padres,1.0
120,4.0,2019-06-08,566311,135,1.0,Final,San Diego Padres,1.0
120,5.0,2019-06-09,566312,135,2.0,Final,San Diego Padres,1.0
135,5.0,2019-06-11,566502,137,6.0,Final,San Diego Padres,0.0
135,2.0,2019-06-12,566503,137,4.0,Final,San Diego Padres,0.0
135,6.0,2019-06-13,565448,115,9.0,Final,San Diego Padres,0.0
135,16.0,2019-06-14,565449,115,12.0,Final,San Diego Padres,0.0
135,8.0,2019-06-15,565450,115,14.0,Final,San Diego Padres,0.0
135,14.0,2019-06-16,565451,115,13.0,Final,San Diego Padres,0.0
158,0.0,2019-06-17,566313,135,2.0,Final,San Diego Padres,1.0
158,1.0,2019-06-18,566314,135,4.0,Final,San Diego Padres,1.0
158,7.0,2019-06-19,566315,135,8.0,Final,San Diego Padres,1.0
135,1.0,2019-06-21,566213,134,2.0,Final,San Diego Padres,0.0
135,3.0,2019-06-22,566214,134,6.0,Final,San Diego Padres,0.0
135,10.0,2019-06-23,566215,134,11.0,Final,San Diego Padres,0.0
135,8.0,2019-06-25,564968,110,3.0,Final,San Diego Padres,0.0
135,10.0,2019-06-26,564969,110,5.0,Final,San Diego Padres,0.0
138,1.0,2019-06-28,566316,135,3.0,Final,San Diego Padres,1.0
138,2.0,2019-06-29,566317,135,12.0,Final,San Diego Padres,1.0
138,5.0,2019-06-30,566318,135,3.0,Final,San Diego Padres,1.0
137,13.0,2019-07-01,566319,135,2.0,Final,San Diego Padres,1.0
137,10.0,2019-07-02,566320,135,4.0,Final,San Diego Padres,1.0
137,7.0,2019-07-03,566321,135,5.0,Final,San Diego Padres,1.0
135,1.0,2019-07-04,565844,119,5.0,Final,San Diego Padres,0.0
135,3.0,2019-07-05,565845,119,2.0,Final,San Diego Padres,0.0
135,3.0,2019-07-06,565846,119,1.0,Final,San Diego Padres,0.0
135,5.0,2019-07-07,565847,119,3.0,Final,San Diego Padres,0.0
144,5.0,2019-07-12,566322,135,3.0,Final,San Diego Padres,1.0
144,7.0,2019-07-13,566323,135,5.0,Final,San Diego Padres,1.0
144,4.0,2019-07-14,566324,135,1.0,Final,San Diego Padres,1.0
135,7.0,2019-07-16,567406,146,12.0,Final,San Diego Padres,0.0
135,3.0,2019-07-17,567407,146,2.0,Final,San Diego Padres,0.0
135,3.0,2019-07-18,567408,146,4.0,Final,San Diego Padres,0.0
135,5.0,2019-07-19,565175,112,6.0,Final,San Diego Padres,0.0
135,5.0,2019-07-20,565176,112,6.0,Final,San Diego Padres,0.0
135,5.0,2019-07-21,565177,112,1.0,Final,San Diego Padres,0.0
135,2.0,2019-07-23,566033,121,5.0,Final,San Diego Padres,0.0
136,2.0,2019-05-24,566108,133,6.0,Final,Seattle Mariners,0.0
136,5.0,2019-05-25,566109,133,6.0,Final,Seattle Mariners,0.0
136,1.0,2019-05-26,566110,133,7.0,Final,Seattle Mariners,0.0
140,2.0,2019-05-27,566396,136,6.0,Final,Seattle Mariners,1.0
140,11.0,2019-05-28,566397,136,4.0,Final,Seattle Mariners,1.0
140,8.0,2019-05-29,566398,136,7.0,Final,Seattle Mariners,1.0
108,9.0,2019-05-30,566399,136,3.0,Final,Seattle Mariners,1.0
108,3.0,2019-05-31,566400,136,4.0,Final,Seattle Mariners,1.0
108,6.0,2019-06-01,566401,136,3.0,Final,Seattle Mariners,1.0
108,13.0,2019-06-02,566402,136,3.0,Final,Seattle Mariners,1.0
117,4.0,2019-06-03,566403,136,2.0,Final,Seattle Mariners,1.0
117,11.0,2019-06-04,566404,136,5.0,Final,Seattle Mariners,1.0
117,1.0,2019-06-05,566405,136,14.0,Final,Seattle Mariners,1.0
117,8.0,2019-06-06,566406,136,7.0,Final,Seattle Mariners,1.0
136,6.0,2019-06-07,564766,108,2.0,Final,Seattle Mariners,0.0
136,3.0,2019-06-08,564767,108,12.0,Final,Seattle Mariners,0.0
136,9.0,2019-06-09,564768,108,3.0,Final,Seattle Mariners,0.0
136,5.0,2019-06-11,566990,142,6.0,Final,Seattle Mariners,0.0
136,9.0,2019-06-12,566991,142,6.0,Final,Seattle Mariners,0.0
136,5.0,2019-06-13,566992,142,10.0,Final,Seattle Mariners,0.0
136,9.0,2019-06-14,566117,133,2.0,Final,Seattle Mariners,0.0
136,2.0,2019-06-15,566118,133,11.0,Final,Seattle Mariners,0.0
136,6.0,2019-06-16,566119,133,3.0,Final,Seattle Mariners,0.0
